step,time,Ua,Ub,Uc,Ia,Ib,Ic
1597,0.39925,-23.3445,-72.5374,95.882,-0.238579,-0.261249,0.499829
1598,0.3995,-15.6434,-77.7146,93.358,-0.203368,-0.293893,0.497261
1599,0.39975,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,0.491627
1600,0.4,-5.13502e-10,-86.6025,86.6025,-0.12941,-0.353553,0.482963
1601,0.40025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
1602,0.4005,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
1603,0.40075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
1604,0.401,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
1605,0.40125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
1606,0.4015,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
1607,0.40175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
1608,0.402,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
1609,0.40225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
1610,0.4025,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
1611,0.40275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
1612,0.403,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
1613,0.40325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
1614,0.4035,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
1615,0.40375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
1616,0.404,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
1617,0.40425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
1618,0.4045,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
1619,0.40475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
1620,0.405,10,-5,-5,1.7101,-4.92404,3.21394
1621,0.40525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
1622,0.4055,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
1623,0.40575,9.7237,-2.84015,-6.88355,2.75968,-4.99067,2.23099
1624,0.406,9.51057,-2.07912,-7.43145,3.07831,-4.95134,1.87303
1625,0.40625,9.2388,-1.30526,-7.93353,3.37795,-4.88148,1.50353
1626,0.4065,8.91007,-0.52336,-8.38671,3.65677,-4.78152,1.12476
1627,0.40675,8.5264,0.261769,-8.78817,3.91304,-4.65209,0.739047
1628,0.407,8.09017,1.04528,-9.13545,4.14519,-4.49397,0.348782
1629,0.40725,7.60406,1.82236,-9.42641,4.35178,-4.30815,-0.0436327
1630,0.4075,7.07107,2.58819,-9.65926,4.53154,-4.09576,-0.435779
1631,0.40775,6.49448,3.33807,-9.83255,4.68336,-3.85812,-0.825238
1632,0.408,5.87785,4.06737,-9.94522,4.80631,-3.5967,-1.20961
1633,0.40825,5.22499,4.77159,-9.99657,4.89962,-3.3131,-1.58652
1634,0.4085,4.5399,5.44639,-9.9863,4.96273,-3.00908,-1.95366
1635,0.40875,3.82683,6.08761,-9.91445,4.99524,-2.6865,-2.30874
1636,0.409,3.09017,6.69131,-9.78148,4.99695,-2.34736,-2.6496
1637,0.40925,2.33445,7.25374,-9.5882,4.96786,-1.99375,-2.97411
1638,0.4095,1.56434,7.77146,-9.3358,4.90814,-1.62784,-3.2803
1639,0.40975,0.784591,8.24126,-9.02585,4.81815,-1.2519,-3.56625
1640,0.41,-2.09798e-14,8.66025,-8.66025,4.69846,-0.868241,-3.83022
1641,0.41025,-0.784591,9.02585,-8.24126,4.54981,-0.479229,-4.07058
1642,0.4105,-1.56434,9.3358,-7.77146,4.3731,-0.087262,-4.28584
1643,0.41075,-2.33445,9.5882,-7.25374,4.16943,0.305243,-4.47467
1644,0.411,-3.09017,9.78148,-6.69131,3.94005,0.695866,-4.63592
1645,0.41125,-3.82683,9.91445,-6.08761,3.68639,1.0822,-4.76858
1646,0.4115,-4.5399,9.9863,-5.44639,3.40999,1.46186,-4.87185
1647,0.41175,-5.22499,9.99657,-4.77159,3.11257,1.83251,-4.94508
1648,0.412,-5.87785,9.94522,-4.06737,2.79596,2.19186,-4.98782
1649,0.41225,-6.49448,9.83255,-3.33807,2.46212,2.53769,-4.99981
1650,0.4125,-7.07107,9.65926,-2.58819,2.11309,2.86788,-4.98097
1651,0.41275,-7.60406,9.42641,-1.82236,1.75104,3.18039,-4.93143
1652,0.413,-8.09017,9.13545,-1.04528,1.37819,3.47329,-4.85148
1653,0.41325,-8.5264,8.78817,-0.261769,0.99684,3.74478,-4.74162
1654,0.4135,-8.91007,8.38671,0.52336,0.609347,3.99318,-4.60252
1655,0.41375,-9.2388,7.93353,1.30526,0.218097,4.21696,-4.43505
1656,0.414,-9.51057,7.43145,2.07912,-0.174497,4.41474,-4.24024
1657,0.41425,-9.7237,6.88355,2.84015,-0.566016,4.5853,-4.01928
1658,0.4145,-9.87688,6.2932,3.58368,-0.954045,4.72759,-3.77355
1659,0.41475,-9.96917,5.66406,4.30511,-1.33619,4.84074,-3.50455
1660,0.415,-10,5,5,-1.7101,4.92404,-3.21394
1661,0.41525,-9.96917,4.30511,5.66406,-2.07347,4.97698,-2.90351
1662,0.4155,-9.87688,3.58368,6.2932,-2.42405,4.99924,-2.57519
1663,0.41575,-9.7237,2.84015,6.88355,-2.75968,4.99067,-2.23099
1664,0.416,-9.51057,2.07912,7.43145,-3.07831,4.95134,-1.87303
1665,0.41625,-9.2388,1.30526,7.93353,-3.37795,4.88148,-1.50353
1666,0.4165,-8.91007,0.52336,8.38671,-3.65677,4.78152,-1.12476
1667,0.41675,-8.5264,-0.261769,8.78817,-3.91304,4.65209,-0.739047
1668,0.417,-8.09017,-1.04528,9.13545,-4.14519,4.49397,-0.348782
1669,0.41725,-7.60406,-1.82236,9.42641,-4.35178,4.30815,0.0436327
1670,0.4175,-7.07107,-2.58819,9.65926,-4.53154,4.09576,0.435779
1671,0.41775,-6.49448,-3.33807,9.83255,-4.68336,3.85812,0.825238
1672,0.418,-5.87785,-4.06737,9.94522,-4.80631,3.5967,1.20961
1673,0.41825,-5.22499,-4.77159,9.99657,-4.89962,3.3131,1.58652
1674,0.4185,-4.5399,-5.44639,9.9863,-4.96273,3.00908,1.95366
1675,0.41875,-3.82683,-6.08761,9.91445,-4.99524,2.6865,2.30874
1676,0.419,-3.09017,-6.69131,9.78148,-4.99695,2.34736,2.6496
1677,0.41925,-2.33445,-7.25374,9.5882,-4.96786,1.99375,2.97411
1678,0.4195,-1.56434,-7.77146,9.3358,-4.90814,1.62784,3.2803
1679,0.41975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
1680,0.42,4.19596e-14,-8.66025,8.66025,-4.69846,0.868241,3.83022
1681,0.42025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
1682,0.4205,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
1683,0.42075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
1684,0.421,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
1685,0.42125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
1686,0.4215,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
1687,0.42175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
1688,0.422,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
1689,0.42225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
1690,0.4225,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
1691,0.42275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
1692,0.423,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
1693,0.42325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
1694,0.4235,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
1695,0.42375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
1696,0.424,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
1697,0.42425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
1698,0.4245,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
1699,0.42475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
1700,0.425,10,-5,-5,1.7101,-4.92404,3.21394
1701,0.42525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
1702,0.4255,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
1703,0.42575,9.7237,-2.84015,-6.88355,2.75968,-4.99067,2.23099
1704,0.426,9.51057,-2.07912,-7.43145,3.07831,-4.95134,1.87303
1705,0.42625,9.2388,-1.30526,-7.93353,3.37795,-4.88148,1.50353
1706,0.4265,8.91007,-0.52336,-8.38671,3.65677,-4.78152,1.12476
1707,0.42675,8.5264,0.261769,-8.78817,3.91304,-4.65209,0.739047
1708,0.427,8.09017,1.04528,-9.13545,4.14519,-4.49397,0.348782
1709,0.42725,7.60406,1.82236,-9.42641,4.35178,-4.30815,-0.0436327
1710,0.4275,7.07107,2.58819,-9.65926,4.53154,-4.09576,-0.435779
1711,0.42775,6.49448,3.33807,-9.83255,4.68336,-3.85812,-0.825238
1712,0.428,5.87785,4.06737,-9.94522,4.80631,-3.5967,-1.20961
1713,0.42825,5.22499,4.77159,-9.99657,4.89962,-3.3131,-1.58652
1714,0.4285,4.5399,5.44639,-9.9863,4.96273,-3.00908,-1.95366
1715,0.42875,3.82683,6.08761,-9.91445,4.99524,-2.6865,-2.30874
1716,0.429,3.09017,6.69131,-9.78148,4.99695,-2.34736,-2.6496
1717,0.42925,2.33445,7.25374,-9.5882,4.96786,-1.99375,-2.97411
1718,0.4295,1.56434,7.77146,-9.3358,4.90814,-1.62784,-3.2803
1719,0.42975,0.784591,8.24126,-9.02585,4.81815,-1.2519,-3.56625
1720,0.43,-6.73803e-14,8.66025,-8.66025,4.69846,-0.868241,-3.83022
1721,0.43025,-0.784591,9.02585,-8.24126,4.54981,-0.479229,-4.07058
1722,0.4305,-1.56434,9.3358,-7.77146,4.3731,-0.087262,-4.28584
1723,0.43075,-2.33445,9.5882,-7.25374,4.16943,0.305243,-4.47467
1724,0.431,-3.09017,9.78148,-6.69131,3.94005,0.695866,-4.63592
1725,0.43125,-3.82683,9.91445,-6.08761,3.68639,1.0822,-4.76858
1726,0.4315,-4.5399,9.9863,-5.44639,3.40999,1.46186,-4.87185
1727,0.43175,-5.22499,9.99657,-4.77159,3.11257,1.83251,-4.94508
1728,0.432,-5.87785,9.94522,-4.06737,2.79596,2.19186,-4.98782
1729,0.43225,-6.49448,9.83255,-3.33807,2.46212,2.53769,-4.99981
1730,0.4325,-7.07107,9.65926,-2.58819,2.11309,2.86788,-4.98097
1731,0.43275,-7.60406,9.42641,-1.82236,1.75104,3.18039,-4.93143
1732,0.433,-8.09017,9.13545,-1.04528,1.37819,3.47329,-4.85148
1733,0.43325,-8.5264,8.78817,-0.261769,0.99684,3.74478,-4.74162
1734,0.4335,-8.91007,8.38671,0.52336,0.609347,3.99318,-4.60252
1735,0.43375,-9.2388,7.93353,1.30526,0.218097,4.21696,-4.43505
1736,0.434,-9.51057,7.43145,2.07912,-0.174497,4.41474,-4.24024
1737,0.43425,-9.7237,6.88355,2.84015,-0.566016,4.5853,-4.01928
1738,0.4345,-9.87688,6.2932,3.58368,-0.954045,4.72759,-3.77355
1739,0.43475,-9.96917,5.66406,4.30511,-1.33619,4.84074,-3.50455
1740,0.435,-10,5,5,-1.7101,4.92404,-3.21394
1741,0.43525,-9.96917,4.30511,5.66406,-2.07347,4.97698,-2.90351
1742,0.4355,-9.87688,3.58368,6.2932,-2.42405,4.99924,-2.57519
1743,0.43575,-9.7237,2.84015,6.88355,-2.75968,4.99067,-2.23099
1744,0.436,-9.51057,2.07912,7.43145,-3.07831,4.95134,-1.87303
1745,0.43625,-9.2388,1.30526,7.93353,-3.37795,4.88148,-1.50353
1746,0.4365,-8.91007,0.52336,8.38671,-3.65677,4.78152,-1.12476
1747,0.43675,-8.5264,-0.261769,8.78817,-3.91304,4.65209,-0.739047
1748,0.437,-8.09017,-1.04528,9.13545,-4.14519,4.49397,-0.348782
1749,0.43725,-7.60406,-1.82236,9.42641,-4.35178,4.30815,0.0436327
1750,0.4375,-7.07107,-2.58819,9.65926,-4.53154,4.09576,0.435779
1751,0.43775,-6.49448,-3.33807,9.83255,-4.68336,3.85812,0.825238
1752,0.438,-5.87785,-4.06737,9.94522,-4.80631,3.5967,1.20961
1753,0.43825,-5.22499,-4.77159,9.99657,-4.89962,3.3131,1.58652
1754,0.4385,-4.5399,-5.44639,9.9863,-4.96273,3.00908,1.95366
1755,0.43875,-3.82683,-6.08761,9.91445,-4.99524,2.6865,2.30874
1756,0.439,-3.09017,-6.69131,9.78148,-4.99695,2.34736,2.6496
1757,0.43925,-2.33445,-7.25374,9.5882,-4.96786,1.99375,2.97411
1758,0.4395,-1.56434,-7.77146,9.3358,-4.90814,1.62784,3.2803
1759,0.43975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
1760,0.44,8.39193e-14,-8.66025,8.66025,-4.69846,0.868241,3.83022
1761,0.44025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
1762,0.4405,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
1763,0.44075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
1764,0.441,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
1765,0.44125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
1766,0.4415,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
1767,0.44175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
1768,0.442,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
1769,0.44225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
1770,0.4425,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
1771,0.44275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
1772,0.443,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
1773,0.44325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
1774,0.4435,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
1775,0.44375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
1776,0.444,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
1777,0.44425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
1778,0.4445,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
1779,0.44475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
1780,0.445,10,-5,-5,1.7101,-4.92404,3.21394
1781,0.44525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
1782,0.4455,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
1783,0.44575,9.7237,-2.84015,-6.88355,2.75968,-4.99067,2.23099
1784,0.446,9.51057,-2.07912,-7.43145,3.07831,-4.95134,1.87303
1785,0.44625,9.2388,-1.30526,-7.93353,3.37795,-4.88148,1.50353
1786,0.4465,8.91007,-0.52336,-8.38671,3.65677,-4.78152,1.12476
1787,0.44675,8.5264,0.261769,-8.78817,3.91304,-4.65209,0.739047
1788,0.447,8.09017,1.04528,-9.13545,4.14519,-4.49397,0.348782
1789,0.44725,7.60406,1.82236,-9.42641,4.35178,-4.30815,-0.0436327
1790,0.4475,7.07107,2.58819,-9.65926,4.53154,-4.09576,-0.435779
1791,0.44775,6.49448,3.33807,-9.83255,4.68336,-3.85812,-0.825238
1792,0.448,5.87785,4.06737,-9.94522,4.80631,-3.5967,-1.20961
1793,0.44825,5.22499,4.77159,-9.99657,4.89962,-3.3131,-1.58652
1794,0.4485,4.5399,5.44639,-9.9863,4.96273,-3.00908,-1.95366
1795,0.44875,3.82683,6.08761,-9.91445,4.99524,-2.6865,-2.30874
1796,0.449,3.09017,6.69131,-9.78148,4.99695,-2.34736,-2.6496
1797,0.44925,2.33445,7.25374,-9.5882,4.96786,-1.99375,-2.97411
1798,0.4495,1.56434,7.77146,-9.3358,4.90814,-1.62784,-3.2803
1799,0.44975,0.784591,8.24126,-9.02585,4.81815,-1.2519,-3.56625
1800,0.45,-1.18222e-13,8.66025,-8.66025,4.69846,-0.868241,-3.83022
1801,0.45025,-0.784591,9.02585,-8.24126,4.54981,-0.479229,-4.07058
1802,0.4505,-1.56434,9.3358,-7.77146,4.3731,-0.087262,-4.28584
1803,0.45075,-2.33445,9.5882,-7.25374,4.16943,0.305243,-4.47467
1804,0.451,-3.09017,9.78148,-6.69131,3.94005,0.695866,-4.63592
1805,0.45125,-3.82683,9.91445,-6.08761,3.68639,1.0822,-4.76858
1806,0.4515,-4.5399,9.9863,-5.44639,3.40999,1.46186,-4.87185
1807,0.45175,-5.22499,9.99657,-4.77159,3.11257,1.83251,-4.94508
1808,0.452,-5.87785,9.94522,-4.06737,2.79596,2.19186,-4.98782
1809,0.45225,-6.49448,9.83255,-3.33807,2.46212,2.53769,-4.99981
1810,0.4525,-7.07107,9.65926,-2.58819,2.11309,2.86788,-4.98097
1811,0.45275,-7.60406,9.42641,-1.82236,1.75104,3.18039,-4.93143
1812,0.453,-8.09017,9.13545,-1.04528,1.37819,3.47329,-4.85148
1813,0.45325,-8.5264,8.78817,-0.261769,0.99684,3.74478,-4.74162
1814,0.4535,-8.91007,8.38671,0.52336,0.609347,3.99318,-4.60252
1815,0.45375,-9.2388,7.93353,1.30526,0.218097,4.21696,-4.43505
1816,0.454,-9.51057,7.43145,2.07912,-0.174497,4.41474,-4.24024
1817,0.45425,-9.7237,6.88355,2.84015,-0.566016,4.5853,-4.01928
1818,0.4545,-9.87688,6.2932,3.58368,-0.954045,4.72759,-3.77355
1819,0.45475,-9.96917,5.66406,4.30511,-1.33619,4.84074,-3.50455
1820,0.455,-10,5,5,-1.7101,4.92404,-3.21394
1821,0.45525,-9.96917,4.30511,5.66406,-2.07347,4.97698,-2.90351
1822,0.4555,-9.87688,3.58368,6.2932,-2.42405,4.99924,-2.57519
1823,0.45575,-9.7237,2.84015,6.88355,-2.75968,4.99067,-2.23099
1824,0.456,-9.51057,2.07912,7.43145,-3.07831,4.95134,-1.87303
1825,0.45625,-9.2388,1.30526,7.93353,-3.37795,4.88148,-1.50353
1826,0.4565,-8.91007,0.52336,8.38671,-3.65677,4.78152,-1.12476
1827,0.45675,-8.5264,-0.261769,8.78817,-3.91304,4.65209,-0.739047
1828,0.457,-8.09017,-1.04528,9.13545,-4.14519,4.49397,-0.348782
1829,0.45725,-7.60406,-1.82236,9.42641,-4.35178,4.30815,0.0436327
1830,0.4575,-7.07107,-2.58819,9.65926,-4.53154,4.09576,0.435779
1831,0.45775,-6.49448,-3.33807,9.83255,-4.68336,3.85812,0.825238
1832,0.458,-5.87785,-4.06737,9.94522,-4.80631,3.5967,1.20961
1833,0.45825,-5.22499,-4.77159,9.99657,-4.89962,3.3131,1.58652
1834,0.4585,-4.5399,-5.44639,9.9863,-4.96273,3.00908,1.95366
1835,0.45875,-3.82683,-6.08761,9.91445,-4.99524,2.6865,2.30874
1836,0.459,-3.09017,-6.69131,9.78148,-4.99695,2.34736,2.6496
1837,0.45925,-2.33445,-7.25374,9.5882,-4.96786,1.99375,2.97411
1838,0.4595,-1.56434,-7.77146,9.3358,-4.90814,1.62784,3.2803
1839,0.45975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
1840,0.46,1.34761e-13,-8.66025,8.66025,-4.69846,0.868241,3.83022
1841,0.46025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
1842,0.4605,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
1843,0.46075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
1844,0.461,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
1845,0.46125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
1846,0.4615,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
1847,0.46175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
1848,0.462,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
1849,0.46225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
1850,0.4625,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
1851,0.46275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
1852,0.463,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
1853,0.46325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
1854,0.4635,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
1855,0.46375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
1856,0.464,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
1857,0.46425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
1858,0.4645,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
1859,0.46475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
1860,0.465,10,-5,-5,1.7101,-4.92404,3.21394
1861,0.46525,9.96917,-4.30511,-5.66406,2.07347,-4.97698,2.90351
1862,0.4655,9.87688,-3.58368,-6.2932,2.42405,-4.99924,2.57519
1863,0.46575,9.7237,-2.84015,-6.88355,2.75968,-4.99067,2.23099
1864,0.466,9.51057,-2.07912,-7.43145,3.07831,-4.95134,1.87303
1865,0.46625,9.2388,-1.30526,-7.93353,3.37795,-4.88148,1.50353
1866,0.4665,8.91007,-0.52336,-8.38671,3.65677,-4.78152,1.12476
1867,0.46675,8.5264,0.261769,-8.78817,3.91304,-4.65209,0.739047
1868,0.467,8.09017,1.04528,-9.13545,4.14519,-4.49397,0.348782
1869,0.46725,7.60406,1.82236,-9.42641,4.35178,-4.30815,-0.0436327
1870,0.4675,7.07107,2.58819,-9.65926,4.53154,-4.09576,-0.435779
1871,0.46775,6.49448,3.33807,-9.83255,4.68336,-3.85812,-0.825238
1872,0.468,5.87785,4.06737,-9.94522,4.80631,-3.5967,-1.20961
1873,0.46825,5.22499,4.77159,-9.99657,4.89962,-3.3131,-1.58652
1874,0.4685,4.5399,5.44639,-9.9863,4.96273,-3.00908,-1.95366
1875,0.46875,3.82683,6.08761,-9.91445,4.99524,-2.6865,-2.30874
1876,0.469,3.09017,6.69131,-9.78148,4.99695,-2.34736,-2.6496
1877,0.46925,2.33445,7.25374,-9.5882,4.96786,-1.99375,-2.97411
1878,0.4695,1.56434,7.77146,-9.3358,4.90814,-1.62784,-3.2803
1879,0.46975,0.784591,8.24126,-9.02585,4.81815,-1.2519,-3.56625
1880,0.47,-1.69063e-13,8.66025,-8.66025,4.69846,-0.868241,-3.83022
1881,0.47025,-0.784591,9.02585,-8.24126,4.54981,-0.479229,-4.07058
1882,0.4705,-1.56434,9.3358,-7.77146,4.3731,-0.087262,-4.28584
1883,0.47075,-2.33445,9.5882,-7.25374,4.16943,0.305243,-4.47467
1884,0.471,-3.09017,9.78148,-6.69131,3.94005,0.695866,-4.63592
1885,0.47125,-3.82683,9.91445,-6.08761,3.68639,1.0822,-4.76858
1886,0.4715,-4.5399,9.9863,-5.44639,3.40999,1.46186,-4.87185
1887,0.47175,-5.22499,9.99657,-4.77159,3.11257,1.83251,-4.94508
1888,0.472,-5.87785,9.94522,-4.06737,2.79596,2.19186,-4.98782
1889,0.47225,-6.49448,9.83255,-3.33807,2.46212,2.53769,-4.99981
1890,0.4725,-7.07107,9.65926,-2.58819,2.11309,2.86788,-4.98097
1891,0.47275,-7.60406,9.42641,-1.82236,1.75104,3.18039,-4.93143
1892,0.473,-8.09017,9.13545,-1.04528,1.37819,3.47329,-4.85148
1893,0.47325,-8.5264,8.78817,-0.261769,0.99684,3.74478,-4.74162
1894,0.4735,-8.91007,8.38671,0.52336,0.609347,3.99318,-4.60252
1895,0.47375,-9.2388,7.93353,1.30526,0.218097,4.21696,-4.43505
1896,0.474,-9.51057,7.43145,2.07912,-0.174497,4.41474,-4.24024
1897,0.47425,-9.7237,6.88355,2.84015,-0.566016,4.5853,-4.01928
1898,0.4745,-9.87688,6.2932,3.58368,-0.954045,4.72759,-3.77355
1899,0.47475,-9.96917,5.66406,4.30511,-1.33619,4.84074,-3.50455
1900,0.475,-10,5,5,-1.7101,4.92404,-3.21394
1901,0.47525,-9.96917,4.30511,5.66406,-2.07347,4.97698,-2.90351
1902,0.4755,-9.87688,3.58368,6.2932,-2.42405,4.99924,-2.57519
1903,0.47575,-9.7237,2.84015,6.88355,-2.75968,4.99067,-2.23099
1904,0.476,-9.51057,2.07912,7.43145,-3.07831,4.95134,-1.87303
1905,0.47625,-9.2388,1.30526,7.93353,-3.37795,4.88148,-1.50353
1906,0.4765,-8.91007,0.52336,8.38671,-3.65677,4.78152,-1.12476
1907,0.47675,-8.5264,-0.261769,8.78817,-3.91304,4.65209,-0.739047
1908,0.477,-8.09017,-1.04528,9.13545,-4.14519,4.49397,-0.348782
1909,0.47725,-7.60406,-1.82236,9.42641,-4.35178,4.30815,0.0436327
1910,0.4775,-7.07107,-2.58819,9.65926,-4.53154,4.09576,0.435779
1911,0.47775,-6.49448,-3.33807,9.83255,-4.68336,3.85812,0.825238
1912,0.478,-5.87785,-4.06737,9.94522,-4.80631,3.5967,1.20961
1913,0.47825,-5.22499,-4.77159,9.99657,-4.89962,3.3131,1.58652
1914,0.4785,-4.5399,-5.44639,9.9863,-4.96273,3.00908,1.95366
1915,0.47875,-3.82683,-6.08761,9.91445,-4.99524,2.6865,2.30874
1916,0.479,-3.09017,-6.69131,9.78148,-4.99695,2.34736,2.6496
1917,0.47925,-2.33445,-7.25374,9.5882,-4.96786,1.99375,2.97411
1918,0.4795,-1.56434,-7.77146,9.3358,-4.90814,1.62784,3.2803
1919,0.47975,-0.784591,-8.24126,9.02585,-4.81815,1.2519,3.56625
1920,0.48,1.67839e-13,-8.66025,8.66025,-4.69846,0.868241,3.83022
1921,0.48025,0.784591,-9.02585,8.24126,-4.54981,0.479229,4.07058
1922,0.4805,1.56434,-9.3358,7.77146,-4.3731,0.087262,4.28584
1923,0.48075,2.33445,-9.5882,7.25374,-4.16943,-0.305243,4.47467
1924,0.481,3.09017,-9.78148,6.69131,-3.94005,-0.695866,4.63592
1925,0.48125,3.82683,-9.91445,6.08761,-3.68639,-1.0822,4.76858
1926,0.4815,4.5399,-9.9863,5.44639,-3.40999,-1.46186,4.87185
1927,0.48175,5.22499,-9.99657,4.77159,-3.11257,-1.83251,4.94508
1928,0.482,5.87785,-9.94522,4.06737,-2.79596,-2.19186,4.98782
1929,0.48225,6.49448,-9.83255,3.33807,-2.46212,-2.53769,4.99981
1930,0.4825,7.07107,-9.65926,2.58819,-2.11309,-2.86788,4.98097
1931,0.48275,7.60406,-9.42641,1.82236,-1.75104,-3.18039,4.93143
1932,0.483,8.09017,-9.13545,1.04528,-1.37819,-3.47329,4.85148
1933,0.48325,8.5264,-8.78817,0.261769,-0.99684,-3.74478,4.74162
1934,0.4835,8.91007,-8.38671,-0.52336,-0.609347,-3.99318,4.60252
1935,0.48375,9.2388,-7.93353,-1.30526,-0.218097,-4.21696,4.43505
1936,0.484,9.51057,-7.43145,-2.07912,0.174497,-4.41474,4.24024
1937,0.48425,9.7237,-6.88355,-2.84015,0.566016,-4.5853,4.01928
1938,0.4845,9.87688,-6.2932,-3.58368,0.954045,-4.72759,3.77355
1939,0.48475,9.96917,-5.66406,-4.30511,1.33619,-4.84074,3.50455
