step,time,Ua,Ub,Uc,Ia,Ib,Ic
1401,0.35025,-7.84591,90.2585,-82.4126,0.0911178,0.380203,-0.471321
1402,0.3505,-15.6434,93.358,-77.7146,0.0522642,0.404508,-0.456773
1403,0.35075,-23.3445,95.882,-72.5374,0.0130885,0.42632,-0.439409
1404,0.351,-30.9017,97.8148,-66.9131,-0.026168,0.445503,-0.419335
1405,0.35125,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,-0.396677
1406,0.3515,-45.399,99.863,-54.4639,-0.103956,0.475528,-0.371572
1407,0.35175,-52.2499,99.9657,-47.7159,-0.142008,0.486185,-0.344177
1408,0.352,-58.7785,99.4522,-40.6737,-0.179184,0.493844,-0.31466
1409,0.35225,-64.9448,98.3255,-33.3807,-0.215256,0.498459,-0.283203
1410,0.3525,-70.7107,96.5926,-25.8819,-0.25,0.5,-0.25
1411,0.35275,-76.0406,94.2641,-18.2236,-0.283203,0.498459,-0.215256
1412,0.353,-80.9017,91.3545,-10.4528,-0.31466,0.493844,-0.179184
1413,0.35325,-85.264,87.8817,-2.61769,-0.344177,0.486185,-0.142008
1414,0.3535,-89.1007,83.8671,5.2336,-0.371572,0.475528,-0.103956
1415,0.35375,-92.388,79.3353,13.0526,-0.396677,0.46194,-0.0652631
1416,0.354,-95.1057,74.3145,20.7912,-0.419335,0.445503,-0.026168
1417,0.35425,-97.237,68.8355,28.4015,-0.439409,0.42632,0.0130885
1418,0.3545,-98.7688,62.932,35.8368,-0.456773,0.404508,0.0522642
1419,0.35475,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.0911178
1420,0.355,-100,50,50,-0.482963,0.353553,0.12941
1421,0.35525,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.166903
1422,0.3555,-98.7688,35.8368,62.932,-0.497261,0.293893,0.203368
1423,0.35575,-97.237,28.4015,68.8355,-0.499829,0.261249,0.238579
1424,0.356,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.27232
1425,0.35625,-92.388,13.0526,79.3353,-0.495722,0.191342,0.304381
1426,0.3565,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.334565
1427,0.35675,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.362687
1428,0.357,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.388573
1429,0.35725,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.412063
1430,0.3575,-70.7107,-25.8819,96.5926,-0.433013,1.83712e-12,0.433013
1431,0.35775,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,0.451293
1432,0.358,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,0.46679
1433,0.35825,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,0.47941
1434,0.3585,-45.399,-54.4639,99.863,-0.334565,-0.154508,0.489074
1435,0.35875,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,0.495722
1436,0.359,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,0.499315
1437,0.35925,-23.3445,-72.5374,95.882,-0.238579,-0.261249,0.499829
1438,0.3595,-15.6434,-77.7146,93.358,-0.203368,-0.293893,0.497261
1439,0.35975,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,0.491627
1440,0.36,-3.75607e-10,-86.6025,86.6025,-0.12941,-0.353553,0.482963
1441,0.36025,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,0.471321
1442,0.3605,15.6434,-93.358,77.7146,-0.0522642,-0.404508,0.456773
1443,0.36075,23.3445,-95.882,72.5374,-0.0130885,-0.42632,0.439409
1444,0.361,30.9017,-97.8148,66.9131,0.026168,-0.445503,0.419335
1445,0.36125,38.2683,-99.1445,60.8761,0.0652631,-0.46194,0.396677
1446,0.3615,45.399,-99.863,54.4639,0.103956,-0.475528,0.371572
1447,0.36175,52.2499,-99.9657,47.7159,0.142008,-0.486185,0.344177
1448,0.362,58.7785,-99.4522,40.6737,0.179184,-0.493844,0.31466
1449,0.36225,64.9448,-98.3255,33.3807,0.215256,-0.498459,0.283203
1450,0.3625,70.7107,-96.5926,25.8819,0.25,-0.5,0.25
1451,0.36275,76.0406,-94.2641,18.2236,0.283203,-0.498459,0.215256
1452,0.363,80.9017,-91.3545,10.4528,0.31466,-0.493844,0.179184
1453,0.36325,85.264,-87.8817,2.61769,0.344177,-0.486185,0.142008
1454,0.3635,89.1007,-83.8671,-5.2336,0.371572,-0.475528,0.103956
1455,0.36375,92.388,-79.3353,-13.0526,0.396677,-0.46194,0.0652631
1456,0.364,95.1057,-74.3145,-20.7912,0.419335,-0.445503,0.026168
1457,0.36425,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.0130885
1458,0.3645,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.0522642
1459,0.36475,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.0911178
1460,0.365,100,-50,-50,0.482963,-0.353553,-0.12941
1461,0.36525,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.166903
1462,0.3655,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.203368
1463,0.36575,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.238579
1464,0.366,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.27232
1465,0.36625,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.304381
1466,0.3665,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.334565
1467,0.36675,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.362687
1468,0.367,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.388573
1469,0.36725,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.412063
1470,0.3675,70.7107,25.8819,-96.5926,0.433013,-2.00593e-12,-0.433013
1471,0.36775,64.9448,33.3807,-98.3255,0.412063,0.0392295,-0.451293
1472,0.368,58.7785,40.6737,-99.4522,0.388573,0.0782172,-0.46679
1473,0.36825,52.2499,47.7159,-99.9657,0.362687,0.116723,-0.47941
1474,0.3685,45.399,54.4639,-99.863,0.334565,0.154508,-0.489074
1475,0.36875,38.2683,60.8761,-99.1445,0.304381,0.191342,-0.495722
1476,0.369,30.9017,66.9131,-97.8148,0.27232,0.226995,-0.499315
1477,0.36925,23.3445,72.5374,-95.882,0.238579,0.261249,-0.499829
1478,0.3695,15.6434,77.7146,-93.358,0.203368,0.293893,-0.497261
1479,0.36975,7.84591,82.4126,-90.2585,0.166903,0.324724,-0.491627
1480,0.37,4.0937e-10,86.6025,-86.6025,0.12941,0.353553,-0.482963
1481,0.37025,-7.84591,90.2585,-82.4126,0.0911178,0.380203,-0.471321
1482,0.3705,-15.6434,93.358,-77.7146,0.0522642,0.404508,-0.456773
1483,0.37075,-23.3445,95.882,-72.5374,0.0130885,0.42632,-0.439409
1484,0.371,-30.9017,97.8148,-66.9131,-0.026168,0.445503,-0.419335
1485,0.37125,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,-0.396677
1486,0.3715,-45.399,99.863,-54.4639,-0.103956,0.475528,-0.371572
1487,0.37175,-52.2499,99.9657,-47.7159,-0.142008,0.486185,-0.344177
1488,0.372,-58.7785,99.4522,-40.6737,-0.179184,0.493844,-0.31466
1489,0.37225,-64.9448,98.3255,-33.3807,-0.215256,0.498459,-0.283203
1490,0.3725,-70.7107,96.5926,-25.8819,-0.25,0.5,-0.25
1491,0.37275,-76.0406,94.2641,-18.2236,-0.283203,0.498459,-0.215256
1492,0.373,-80.9017,91.3545,-10.4528,-0.31466,0.493844,-0.179184
1493,0.37325,-85.264,87.8817,-2.61769,-0.344177,0.486185,-0.142008
1494,0.3735,-89.1007,83.8671,5.2336,-0.371572,0.475528,-0.103956
1495,0.37375,-92.388,79.3353,13.0526,-0.396677,0.46194,-0.0652631
1496,0.374,-95.1057,74.3145,20.7912,-0.419335,0.445503,-0.026168
1497,0.37425,-97.237,68.8355,28.4015,-0.439409,0.42632,0.0130885
1498,0.3745,-98.7688,62.932,35.8368,-0.456773,0.404508,0.0522642
1499,0.37475,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.0911178
1500,0.375,-100,50,50,-0.482963,0.353553,0.12941
1501,0.37525,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.166903
1502,0.3755,-98.7688,35.8368,62.932,-0.497261,0.293893,0.203368
1503,0.37575,-97.237,28.4015,68.8355,-0.499829,0.261249,0.238579
1504,0.376,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.27232
1505,0.37625,-92.388,13.0526,79.3353,-0.495722,0.191342,0.304381
1506,0.3765,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.334565
1507,0.37675,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.362687
1508,0.377,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.388573
1509,0.37725,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.412063
1510,0.3775,-70.7107,-25.8819,96.5926,-0.433013,2.18186e-12,0.433013
1511,0.37775,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,0.451293
1512,0.378,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,0.46679
1513,0.37825,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,0.47941
1514,0.3785,-45.399,-54.4639,99.863,-0.334565,-0.154508,0.489074
1515,0.37875,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,0.495722
1516,0.379,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,0.499315
1517,0.37925,-23.3445,-72.5374,95.882,-0.238579,-0.261249,0.499829
1518,0.3795,-15.6434,-77.7146,93.358,-0.203368,-0.293893,0.497261
1519,0.37975,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,0.491627
1520,0.38,-4.44555e-10,-86.6025,86.6025,-0.12941,-0.353553,0.482963
1521,0.38025,7.84591,-90.2585,82.4126,-0.0911178,-0.380203,0.471321
1522,0.3805,15.6434,-93.358,77.7146,-0.0522642,-0.404508,0.456773
1523,0.38075,23.3445,-95.882,72.5374,-0.0130885,-0.42632,0.439409
1524,0.381,30.9017,-97.8148,66.9131,0.026168,-0.445503,0.419335
1525,0.38125,38.2683,-99.1445,60.8761,0.0652631,-0.46194,0.396677
1526,0.3815,45.399,-99.863,54.4639,0.103956,-0.475528,0.371572
1527,0.38175,52.2499,-99.9657,47.7159,0.142008,-0.486185,0.344177
1528,0.382,58.7785,-99.4522,40.6737,0.179184,-0.493844,0.31466
1529,0.38225,64.9448,-98.3255,33.3807,0.215256,-0.498459,0.283203
1530,0.3825,70.7107,-96.5926,25.8819,0.25,-0.5,0.25
1531,0.38275,76.0406,-94.2641,18.2236,0.283203,-0.498459,0.215256
1532,0.383,80.9017,-91.3545,10.4528,0.31466,-0.493844,0.179184
1533,0.38325,85.264,-87.8817,2.61769,0.344177,-0.486185,0.142008
1534,0.3835,89.1007,-83.8671,-5.2336,0.371572,-0.475528,0.103956
1535,0.38375,92.388,-79.3353,-13.0526,0.396677,-0.46194,0.0652631
1536,0.384,95.1057,-74.3145,-20.7912,0.419335,-0.445503,0.026168
1537,0.38425,97.237,-68.8355,-28.4015,0.439409,-0.42632,-0.0130885
1538,0.3845,98.7688,-62.932,-35.8368,0.456773,-0.404508,-0.0522642
1539,0.38475,99.6917,-56.6406,-43.0511,0.471321,-0.380203,-0.0911178
1540,0.385,100,-50,-50,0.482963,-0.353553,-0.12941
1541,0.38525,99.6917,-43.0511,-56.6406,0.491627,-0.324724,-0.166903
1542,0.3855,98.7688,-35.8368,-62.932,0.497261,-0.293893,-0.203368
1543,0.38575,97.237,-28.4015,-68.8355,0.499829,-0.261249,-0.238579
1544,0.386,95.1057,-20.7912,-74.3145,0.499315,-0.226995,-0.27232
1545,0.38625,92.388,-13.0526,-79.3353,0.495722,-0.191342,-0.304381
1546,0.3865,89.1007,-5.2336,-83.8671,0.489074,-0.154508,-0.334565
1547,0.38675,85.264,2.61769,-87.8817,0.47941,-0.116723,-0.362687
1548,0.387,80.9017,10.4528,-91.3545,0.46679,-0.0782172,-0.388573
1549,0.38725,76.0406,18.2236,-94.2641,0.451293,-0.0392295,-0.412063
1550,0.3875,70.7107,25.8819,-96.5926,0.433013,-2.35778e-12,-0.433013
1551,0.38775,64.9448,33.3807,-98.3255,0.412063,0.0392295,-0.451293
1552,0.388,58.7785,40.6737,-99.4522,0.388573,0.0782172,-0.46679
1553,0.38825,52.2499,47.7159,-99.9657,0.362687,0.116723,-0.47941
1554,0.3885,45.399,54.4639,-99.863,0.334565,0.154508,-0.489074
1555,0.38875,38.2683,60.8761,-99.1445,0.304381,0.191342,-0.495722
1556,0.389,30.9017,66.9131,-97.8148,0.27232,0.226995,-0.499315
1557,0.38925,23.3445,72.5374,-95.882,0.238579,0.261249,-0.499829
1558,0.3895,15.6434,77.7146,-93.358,0.203368,0.293893,-0.497261
1559,0.38975,7.84591,82.4126,-90.2585,0.166903,0.324724,-0.491627
1560,0.39,4.79739e-10,86.6025,-86.6025,0.12941,0.353553,-0.482963
1561,0.39025,-7.84591,90.2585,-82.4126,0.0911178,0.380203,-0.471321
1562,0.3905,-15.6434,93.358,-77.7146,0.0522642,0.404508,-0.456773
1563,0.39075,-23.3445,95.882,-72.5374,0.0130885,0.42632,-0.439409
1564,0.391,-30.9017,97.8148,-66.9131,-0.026168,0.445503,-0.419335
1565,0.39125,-38.2683,99.1445,-60.8761,-0.0652631,0.46194,-0.396677
1566,0.3915,-45.399,99.863,-54.4639,-0.103956,0.475528,-0.371572
1567,0.39175,-52.2499,99.9657,-47.7159,-0.142008,0.486185,-0.344177
1568,0.392,-58.7785,99.4522,-40.6737,-0.179184,0.493844,-0.31466
1569,0.39225,-64.9448,98.3255,-33.3807,-0.215256,0.498459,-0.283203
1570,0.3925,-70.7107,96.5926,-25.8819,-0.25,0.5,-0.25
1571,0.39275,-76.0406,94.2641,-18.2236,-0.283203,0.498459,-0.215256
1572,0.393,-80.9017,91.3545,-10.4528,-0.31466,0.493844,-0.179184
1573,0.39325,-85.264,87.8817,-2.61769,-0.344177,0.486185,-0.142008
1574,0.3935,-89.1007,83.8671,5.2336,-0.371572,0.475528,-0.103956
1575,0.39375,-92.388,79.3353,13.0526,-0.396677,0.46194,-0.0652631
1576,0.394,-95.1057,74.3145,20.7912,-0.419335,0.445503,-0.026168
1577,0.39425,-97.237,68.8355,28.4015,-0.439409,0.42632,0.0130885
1578,0.3945,-98.7688,62.932,35.8368,-0.456773,0.404508,0.0522642
1579,0.39475,-99.6917,56.6406,43.0511,-0.471321,0.380203,0.0911178
1580,0.395,-100,50,50,-0.482963,0.353553,0.12941
1581,0.39525,-99.6917,43.0511,56.6406,-0.491627,0.324724,0.166903
1582,0.3955,-98.7688,35.8368,62.932,-0.497261,0.293893,0.203368
1583,0.39575,-97.237,28.4015,68.8355,-0.499829,0.261249,0.238579
1584,0.396,-95.1057,20.7912,74.3145,-0.499315,0.226995,0.27232
1585,0.39625,-92.388,13.0526,79.3353,-0.495722,0.191342,0.304381
1586,0.3965,-89.1007,5.2336,83.8671,-0.489074,0.154508,0.334565
1587,0.39675,-85.264,-2.61769,87.8817,-0.47941,0.116723,0.362687
1588,0.397,-80.9017,-10.4528,91.3545,-0.46679,0.0782172,0.388573
1589,0.39725,-76.0406,-18.2236,94.2641,-0.451293,0.0392295,0.412063
1590,0.3975,-70.7107,-25.8819,96.5926,-0.433013,2.52659e-12,0.433013
1591,0.39775,-64.9448,-33.3807,98.3255,-0.412063,-0.0392295,0.451293
1592,0.398,-58.7785,-40.6737,99.4522,-0.388573,-0.0782172,0.46679
1593,0.39825,-52.2499,-47.7159,99.9657,-0.362687,-0.116723,0.47941
1594,0.3985,-45.399,-54.4639,99.863,-0.334565,-0.154508,0.489074
1595,0.39875,-38.2683,-60.8761,99.1445,-0.304381,-0.191342,0.495722
1596,0.399,-30.9017,-66.9131,97.8148,-0.27232,-0.226995,0.499315
1597,0.39925,-23.3445,-72.5374,95.882,-0.238579,-0.261249,0.499829
1598,0.3995,-15.6434,-77.7146,93.358,-0.203368,-0.293893,0.497261
1599,0.39975,-7.84591,-82.4126,90.2585,-0.166903,-0.324724,0.491627
1600,0.4,-5.13502e-10,-86.6025,86.6025,-0.12941,-0.353553,0.482963
1601,0.40025,0,-9.02585,8.24126,-4.54981,0,0
1602,0.4005,0,-9.3358,7.77146,-4.3731,0,0
1603,0.40075,0,-9.5882,7.25374,-4.16943,0,0
1604,0.401,0,-9.78148,6.69131,-3.94005,0,0
1605,0.40125,0,-9.91445,6.08761,-3.68639,0,0
1606,0.4015,0,-9.9863,5.44639,-3.40999,0,0
1607,0.40175,0,-9.99657,4.77159,-3.11257,0,0
1608,0.402,0,-9.94522,4.06737,-2.79596,0,0
1609,0.40225,0,-9.83255,3.33807,-2.46212,0,0
1610,0.4025,0,-9.65926,2.58819,-2.11309,0,0
1611,0.40275,0,-9.42641,1.82236,-1.75104,0,0
1612,0.403,0,-9.13545,1.04528,-1.37819,0,0
1613,0.40325,0,-8.78817,0.261769,-0.99684,0,0
1614,0.4035,0,-8.38671,-0.52336,-0.609347,0,0
1615,0.40375,0,-7.93353,-1.30526,-0.218097,0,0
1616,0.404,0,-7.43145,-2.07912,0.174497,0,0
1617,0.40425,0,-6.88355,-2.84015,0.566016,0,0
1618,0.4045,0,-6.2932,-3.58368,0.954045,0,0
1619,0.40475,0,-5.66406,-4.30511,1.33619,0,0
1620,0.405,0,-5,-5,1.7101,0,0
1621,0.40525,0,-4.30511,-5.66406,2.07347,0,0
1622,0.4055,0,-3.58368,-6.2932,2.42405,0,0
1623,0.40575,0,-2.84015,-6.88355,2.75968,0,0
1624,0.406,0,-2.07912,-7.43145,3.07831,0,0
1625,0.40625,0,-1.30526,-7.93353,3.37795,0,0
1626,0.4065,0,-0.52336,-8.38671,3.65677,0,0
1627,0.40675,0,0.261769,-8.78817,3.91304,0,0
1628,0.407,0,1.04528,-9.13545,4.14519,0,0
1629,0.40725,0,1.82236,-9.42641,4.35178,0,0
1630,0.4075,0,2.58819,-9.65926,4.53154,0,0
1631,0.40775,0,3.33807,-9.83255,4.68336,0,0
1632,0.408,0,4.06737,-9.94522,4.80631,0,0
1633,0.40825,0,4.77159,-9.99657,4.89962,0,0
1634,0.4085,0,5.44639,-9.9863,4.96273,0,0
1635,0.40875,0,6.08761,-9.91445,4.99524,0,0
1636,0.409,0,6.69131,-9.78148,4.99695,0,0
1637,0.40925,0,7.25374,-9.5882,4.96786,0,0
1638,0.4095,0,7.77146,-9.3358,4.90814,0,0
1639,0.40975,0,8.24126,-9.02585,4.81815,0,0
1640,0.41,0,8.66025,-8.66025,4.69846,0,0
1641,0.41025,0,9.02585,-8.24126,4.54981,0,0
1642,0.4105,0,9.3358,-7.77146,4.3731,0,0
1643,0.41075,0,9.5882,-7.25374,4.16943,0,0
1644,0.411,0,9.78148,-6.69131,3.94005,0,0
1645,0.41125,0,9.91445,-6.08761,3.68639,0,0
1646,0.4115,0,9.9863,-5.44639,3.40999,0,0
1647,0.41175,0,9.99657,-4.77159,3.11257,0,0
1648,0.412,0,9.94522,-4.06737,2.79596,0,0
1649,0.41225,0,9.83255,-3.33807,2.46212,0,0
1650,0.4125,0,9.65926,-2.58819,2.11309,0,0
1651,0.41275,0,9.42641,-1.82236,1.75104,0,0
1652,0.413,0,9.13545,-1.04528,1.37819,0,0
1653,0.41325,0,8.78817,-0.261769,0.99684,0,0
1654,0.4135,0,8.38671,0.52336,0.609347,0,0
1655,0.41375,0,7.93353,1.30526,0.218097,0,0
1656,0.414,0,7.43145,2.07912,-0.174497,0,0
1657,0.41425,0,6.88355,2.84015,-0.566016,0,0
1658,0.4145,0,6.2932,3.58368,-0.954045,0,0
1659,0.41475,0,5.66406,4.30511,-1.33619,0,0
1660,0.415,0,5,5,-1.7101,0,0
1661,0.41525,0,4.30511,5.66406,-2.07347,0,0
1662,0.4155,0,3.58368,6.2932,-2.42405,0,0
1663,0.41575,0,2.84015,6.88355,-2.75968,0,0
1664,0.416,0,2.07912,7.43145,-3.07831,0,0
1665,0.41625,0,1.30526,7.93353,-3.37795,0,0
1666,0.4165,0,0.52336,8.38671,-3.65677,0,0
1667,0.41675,0,-0.261769,8.78817,-3.91304,0,0
1668,0.417,0,-1.04528,9.13545,-4.14519,0,0
1669,0.41725,0,-1.82236,9.42641,-4.35178,0,0
1670,0.4175,0,-2.58819,9.65926,-4.53154,0,0
1671,0.41775,0,-3.33807,9.83255,-4.68336,0,0
1672,0.418,0,-4.06737,9.94522,-4.80631,0,0
1673,0.41825,0,-4.77159,9.99657,-4.89962,0,0
1674,0.4185,0,-5.44639,9.9863,-4.96273,0,0
1675,0.41875,0,-6.08761,9.91445,-4.99524,0,0
1676,0.419,0,-6.69131,9.78148,-4.99695,0,0
1677,0.41925,0,-7.25374,9.5882,-4.96786,0,0
1678,0.4195,0,-7.77146,9.3358,-4.90814,0,0
1679,0.41975,0,-8.24126,9.02585,-4.81815,0,0
1680,0.42,0,-8.66025,8.66025,-4.69846,0,0
1681,0.42025,0,-9.02585,8.24126,-4.54981,0,0
1682,0.4205,0,-9.3358,7.77146,-4.3731,0,0
1683,0.42075,0,-9.5882,7.25374,-4.16943,0,0
1684,0.421,0,-9.78148,6.69131,-3.94005,0,0
1685,0.42125,0,-9.91445,6.08761,-3.68639,0,0
1686,0.4215,0,-9.9863,5.44639,-3.40999,0,0
1687,0.42175,0,-9.99657,4.77159,-3.11257,0,0
1688,0.422,0,-9.94522,4.06737,-2.79596,0,0
1689,0.42225,0,-9.83255,3.33807,-2.46212,0,0
1690,0.4225,0,-9.65926,2.58819,-2.11309,0,0
1691,0.42275,0,-9.42641,1.82236,-1.75104,0,0
1692,0.423,0,-9.13545,1.04528,-1.37819,0,0
1693,0.42325,0,-8.78817,0.261769,-0.99684,0,0
1694,0.4235,0,-8.38671,-0.52336,-0.609347,0,0
1695,0.42375,0,-7.93353,-1.30526,-0.218097,0,0
1696,0.424,0,-7.43145,-2.07912,0.174497,0,0
1697,0.42425,0,-6.88355,-2.84015,0.566016,0,0
1698,0.4245,0,-6.2932,-3.58368,0.954045,0,0
1699,0.42475,0,-5.66406,-4.30511,1.33619,0,0
1700,0.425,0,-5,-5,1.7101,0,0
1701,0.42525,0,-4.30511,-5.66406,2.07347,0,0
1702,0.4255,0,-3.58368,-6.2932,2.42405,0,0
1703,0.42575,0,-2.84015,-6.88355,2.75968,0,0
1704,0.426,0,-2.07912,-7.43145,3.07831,0,0
1705,0.42625,0,-1.30526,-7.93353,3.37795,0,0
1706,0.4265,0,-0.52336,-8.38671,3.65677,0,0
1707,0.42675,0,0.261769,-8.78817,3.91304,0,0
1708,0.427,0,1.04528,-9.13545,4.14519,0,0
1709,0.42725,0,1.82236,-9.42641,4.35178,0,0
1710,0.4275,0,2.58819,-9.65926,4.53154,0,0
1711,0.42775,0,3.33807,-9.83255,4.68336,0,0
1712,0.428,0,4.06737,-9.94522,4.80631,0,0
1713,0.42825,0,4.77159,-9.99657,4.89962,0,0
1714,0.4285,0,5.44639,-9.9863,4.96273,0,0
1715,0.42875,0,6.08761,-9.91445,4.99524,0,0
1716,0.429,0,6.69131,-9.78148,4.99695,0,0
1717,0.42925,0,7.25374,-9.5882,4.96786,0,0
1718,0.4295,0,7.77146,-9.3358,4.90814,0,0
1719,0.42975,0,8.24126,-9.02585,4.81815,0,0
1720,0.43,0,8.66025,-8.66025,4.69846,0,0
1721,0.43025,0,9.02585,-8.24126,4.54981,0,0
1722,0.4305,0,9.3358,-7.77146,4.3731,0,0
1723,0.43075,0,9.5882,-7.25374,4.16943,0,0
1724,0.431,0,9.78148,-6.69131,3.94005,0,0
1725,0.43125,0,9.91445,-6.08761,3.68639,0,0
1726,0.4315,0,9.9863,-5.44639,3.40999,0,0
1727,0.43175,0,9.99657,-4.77159,3.11257,0,0
1728,0.432,0,9.94522,-4.06737,2.79596,0,0
1729,0.43225,0,9.83255,-3.33807,2.46212,0,0
1730,0.4325,0,9.65926,-2.58819,2.11309,0,0
1731,0.43275,0,9.42641,-1.82236,1.75104,0,0
1732,0.433,0,9.13545,-1.04528,1.37819,0,0
1733,0.43325,0,8.78817,-0.261769,0.99684,0,0
1734,0.4335,0,8.38671,0.52336,0.609347,0,0
1735,0.43375,0,7.93353,1.30526,0.218097,0,0
1736,0.434,0,7.43145,2.07912,-0.174497,0,0
1737,0.43425,0,6.88355,2.84015,-0.566016,0,0
1738,0.4345,0,6.2932,3.58368,-0.954045,0,0
1739,0.43475,0,5.66406,4.30511,-1.33619,0,0
1740,0.435,0,5,5,-1.7101,0,0
1741,0.43525,0,4.30511,5.66406,-2.07347,0,0
1742,0.4355,0,3.58368,6.2932,-2.42405,0,0
1743,0.43575,0,2.84015,6.88355,-2.75968,0,0
1744,0.436,0,2.07912,7.43145,-3.07831,0,0
1745,0.43625,0,1.30526,7.93353,-3.37795,0,0
1746,0.4365,0,0.52336,8.38671,-3.65677,0,0
1747,0.43675,0,-0.261769,8.78817,-3.91304,0,0
1748,0.437,0,-1.04528,9.13545,-4.14519,0,0
1749,0.43725,0,-1.82236,9.42641,-4.35178,0,0
1750,0.4375,0,-2.58819,9.65926,-4.53154,0,0
1751,0.43775,0,-3.33807,9.83255,-4.68336,0,0
1752,0.438,0,-4.06737,9.94522,-4.80631,0,0
1753,0.43825,0,-4.77159,9.99657,-4.89962,0,0
1754,0.4385,0,-5.44639,9.9863,-4.96273,0,0
1755,0.43875,0,-6.08761,9.91445,-4.99524,0,0
1756,0.439,0,-6.69131,9.78148,-4.99695,0,0
1757,0.43925,0,-7.25374,9.5882,-4.96786,0,0
1758,0.4395,0,-7.77146,9.3358,-4.90814,0,0
1759,0.43975,0,-8.24126,9.02585,-4.81815,0,0
1760,0.44,0,-8.66025,8.66025,-4.69846,0,0
1761,0.44025,0,-9.02585,8.24126,-4.54981,0,0
1762,0.4405,0,-9.3358,7.77146,-4.3731,0,0
1763,0.44075,0,-9.5882,7.25374,-4.16943,0,0
1764,0.441,0,-9.78148,6.69131,-3.94005,0,0
1765,0.44125,0,-9.91445,6.08761,-3.68639,0,0
1766,0.4415,0,-9.9863,5.44639,-3.40999,0,0
1767,0.44175,0,-9.99657,4.77159,-3.11257,0,0
1768,0.442,0,-9.94522,4.06737,-2.79596,0,0
1769,0.44225,0,-9.83255,3.33807,-2.46212,0,0
1770,0.4425,0,-9.65926,2.58819,-2.11309,0,0
1771,0.44275,0,-9.42641,1.82236,-1.75104,0,0
1772,0.443,0,-9.13545,1.04528,-1.37819,0,0
1773,0.44325,0,-8.78817,0.261769,-0.99684,0,0
1774,0.4435,0,-8.38671,-0.52336,-0.609347,0,0
1775,0.44375,0,-7.93353,-1.30526,-0.218097,0,0
1776,0.444,0,-7.43145,-2.07912,0.174497,0,0
1777,0.44425,0,-6.88355,-2.84015,0.566016,0,0
1778,0.4445,0,-6.2932,-3.58368,0.954045,0,0
1779,0.44475,0,-5.66406,-4.30511,1.33619,0,0
1780,0.445,0,-5,-5,1.7101,0,0
1781,0.44525,0,-4.30511,-5.66406,2.07347,0,0
1782,0.4455,0,-3.58368,-6.2932,2.42405,0,0
1783,0.44575,0,-2.84015,-6.88355,2.75968,0,0
1784,0.446,0,-2.07912,-7.43145,3.07831,0,0
1785,0.44625,0,-1.30526,-7.93353,3.37795,0,0
1786,0.4465,0,-0.52336,-8.38671,3.65677,0,0
1787,0.44675,0,0.261769,-8.78817,3.91304,0,0
1788,0.447,0,1.04528,-9.13545,4.14519,0,0
1789,0.44725,0,1.82236,-9.42641,4.35178,0,0
1790,0.4475,0,2.58819,-9.65926,4.53154,0,0
1791,0.44775,0,3.33807,-9.83255,4.68336,0,0
1792,0.448,0,4.06737,-9.94522,4.80631,0,0
1793,0.44825,0,4.77159,-9.99657,4.89962,0,0
1794,0.4485,0,5.44639,-9.9863,4.96273,0,0
